#     BLOCK:   ACTUAL_H:    H_AVE:      ERROR:
        1942   -0.443016   -0.444159 0.000177427
        1943   -0.440378   -0.444157 0.000177347
        1944   -0.452684   -0.444161  0.00017731
        1945    -0.45517   -0.444167 0.000177309
        1946   -0.452121   -0.444171 0.000177265
        1947   -0.448744   -0.444173 0.000177189
        1948   -0.444482   -0.444173 0.000177098
        1949   -0.444884   -0.444174 0.000177008
        1950   -0.445945   -0.444175 0.000176919
        1951   -0.439326   -0.444172 0.000176846
        1952   -0.444196   -0.444172 0.000176756
        1953   -0.458791    -0.44418 0.000176824
        1954   -0.427611   -0.444171 0.000176936
        1955   -0.442341    -0.44417 0.000176848
        1956   -0.443889    -0.44417 0.000176758
        1957   -0.439615   -0.444168 0.000176683
        1958   -0.450163   -0.444171 0.000176619
        1959     -0.4581   -0.444178 0.000176672
        1960   -0.426209   -0.444169  0.00017682
        1961   -0.444335   -0.444169 0.000176729
        1962    -0.45691   -0.444175 0.000176759
        1963   -0.433034    -0.44417  0.00017676
        1964   -0.439924   -0.444168 0.000176683
        1965   -0.467359   -0.444179 0.000176987
        1966   -0.441988   -0.444178   0.0001769
        1967   -0.447853    -0.44418  0.00017682
        1968   -0.446496   -0.444181 0.000176734
        1969    -0.44993   -0.444184 0.000176669
        1970   -0.445779   -0.444185 0.000176581
        1971   -0.435321   -0.444181 0.000176548
        1972    -0.46374   -0.444191 0.000176737
        1973   -0.441768   -0.444189 0.000176652
        1974    -0.43924   -0.444187  0.00017658
        1975   -0.431867   -0.444181 0.000176601
        1976   -0.434709   -0.444176 0.000176577
        1977   -0.442899   -0.444175 0.000176489
        1978   -0.439801   -0.444173 0.000176413
        1979   -0.459066    -0.44418 0.000176485
        1980    -0.43626   -0.444176 0.000176441
        1981   -0.450667    -0.44418 0.000176382
        1982   -0.428747   -0.444172 0.000176465
        1983   -0.438938   -0.444169 0.000176396
        1984   -0.455856   -0.444175 0.000176405
        1985   -0.453678    -0.44418 0.000176381
        1986   -0.435415   -0.444176 0.000176347
        1987   -0.428757   -0.444168 0.000176429
        1988    -0.44808    -0.44417 0.000176352
        1989    -0.45079   -0.444173 0.000176294
        1990   -0.446759   -0.444174 0.000176211
        1991   -0.454016   -0.444179 0.000176191
        1992   -0.437598   -0.444176 0.000176134
        1993   -0.436164   -0.444172 0.000176091
        1994   -0.433258   -0.444167 0.000176088
        1995   -0.441887   -0.444165 0.000176004
        1996   -0.448165   -0.444167 0.000175927
        1997   -0.437439   -0.444164 0.000175871
        1998   -0.455255    -0.44417  0.00017587
        1999   -0.436438   -0.444166 0.000175825
        2000   -0.452835    -0.44417 0.000175791
