#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1945   -0.781426   -0.769485  0.00035812
        1946   -0.763037   -0.769481 0.000357952
        1947   -0.774026   -0.769484 0.000357775
        1948   -0.775717   -0.769487 0.000357606
        1949   -0.759678   -0.769482 0.000357458
        1950   -0.785538    -0.76949 0.000357369
        1951    -0.75545   -0.769483 0.000357259
        1952   -0.799013   -0.769498 0.000357396
        1953   -0.781464   -0.769504 0.000357265
        1954   -0.742564    -0.76949 0.000357348
        1955   -0.753892   -0.769482 0.000357255
        1956   -0.773918   -0.769485 0.000357079
        1957   -0.781877   -0.769491 0.000356953
        1958   -0.759657   -0.769486 0.000356806
        1959    -0.79498   -0.769499 0.000356861
        1960   -0.739451   -0.769484 0.000357008
        1961   -0.763617   -0.769481 0.000356839
        1962   -0.785747   -0.769489 0.000356753
        1963   -0.754959   -0.769481 0.000356648
        1964   -0.778895   -0.769486 0.000356499
        1965   -0.781435   -0.769492 0.000356369
        1966    -0.75843   -0.769487 0.000356232
        1967   -0.767479   -0.769486 0.000356053
        1968   -0.772923   -0.769487 0.000355876
        1969   -0.782067   -0.769494 0.000355753
        1970   -0.766794   -0.769492 0.000355575
        1971   -0.750373   -0.769483 0.000355527
        1972   -0.805924   -0.769501 0.000355826
        1973   -0.763904   -0.769498 0.000355657
        1974   -0.763424   -0.769495  0.00035549
        1975    -0.74732   -0.769484 0.000355488
        1976    -0.74918   -0.769474 0.000355456
        1977   -0.752453   -0.769465 0.000355381
        1978   -0.751686   -0.769456 0.000355315
        1979   -0.786794   -0.769465 0.000355243
        1980   -0.742057   -0.769451 0.000355333
        1981    -0.76824    -0.76945 0.000355154
        1982   -0.774214   -0.769453 0.000354983
        1983   -0.750225   -0.769443 0.000354937
        1984   -0.784441   -0.769451 0.000354838
        1985   -0.784413   -0.769458  0.00035474
        1986   -0.773414    -0.76946 0.000354567
        1987   -0.739702   -0.769445 0.000354704
        1988   -0.785935   -0.769454 0.000354623
        1989   -0.763576   -0.769451 0.000354457
        1990   -0.788719    -0.76946 0.000354411
        1991   -0.774904   -0.769463 0.000354243
        1992   -0.750345   -0.769453 0.000354196
        1993   -0.746233   -0.769442 0.000354209
        1994   -0.780792   -0.769447 0.000354078
        1995   -0.762292   -0.769444 0.000353918
        1996   -0.787702   -0.769453 0.000353859
        1997    -0.76584   -0.769451 0.000353687
        1998   -0.804412   -0.769469 0.000353942
        1999   -0.727378   -0.769448 0.000354391
        2000   -0.758925   -0.769442 0.000354253
