# VELOCITY:     AVE_POFV:        ERROR:
          11     2.54558    0.129145   0.0107537
          11     2.73415   0.0569614  0.00641148
          11     2.92271    0.132627   0.0103245
          11     3.11127   0.0756211   0.0104798
          11     3.29983  0.00366053  0.00349018
          11     3.48839   0.0491046           0
          11     3.67696           0           0
          11     3.86552           0           0
          11     4.05408           0           0
          11     4.24264           0           0
          11      4.4312           0           0
          11     4.61976           0           0
          11     4.80833           0           0
          11     4.99689           0           0
          11     5.18545           0           0
          11     5.37401           0           0
          11     5.56257           0           0
          12   0.0942809    0.541379    0.028743
          12    0.282843    0.412479   0.0184456
          12    0.471405    0.571701   0.0256753
          12    0.659966    0.342669   0.0130857
          12    0.848528    0.440632   0.0138608
          12     1.03709    0.342709  0.00953342
          12     1.22565    0.484499   0.0198389
          12     1.41421    0.308868    0.026006
          12     1.60278    0.372581   0.0252758
          12     1.79134    0.446157   0.0180477
          12      1.9799    0.290004   0.0161565
          12     2.16846   0.0992323    0.016069
          12     2.35702    0.204316   0.0102647
          12     2.54558    0.125953   0.0103203
          12     2.73415   0.0563067  0.00591053
          12     2.92271    0.135038  0.00974149
          12     3.11127   0.0763168  0.00962954
          12     3.29983  0.00335548  0.00321263
          12     3.48839   0.0491046           0
          12     3.67696           0           0
          12     3.86552           0           0
          12     4.05408           0           0
          12     4.24264           0           0
          12      4.4312           0           0
          12     4.61976           0           0
          12     4.80833           0           0
          12     4.99689           0           0
          12     5.18545           0           0
          12     5.37401           0           0
          12     5.56257           0           0
          13   0.0942809    0.549292   0.0275999
          13    0.282843    0.408286   0.0174967
          13    0.471405    0.577697   0.0243904
          13    0.659966    0.339653   0.0124217
          13    0.848528    0.437673   0.0131066
          13     1.03709    0.345697  0.00925626
          13     1.22565    0.481037   0.0186126
          13     1.41421    0.305884   0.0241762
          13     1.60278    0.373875   0.0233646
          13     1.79134    0.452254   0.0176593
          13      1.9799    0.284278   0.0158959
          13     2.16846   0.0962829   0.0151011
          13     2.35702    0.208506   0.0102947
          13     2.54558    0.122799  0.00999681
          13     2.73415   0.0565081   0.0054593
          13     2.92271      0.1367  0.00913282
          13     3.11127   0.0746768  0.00902738
          13     3.29983  0.00309737  0.00297586
          13     3.48839   0.0491046           0
          13     3.67696           0           0
          13     3.86552           0           0
          13     4.05408           0           0
          13     4.24264           0           0
          13      4.4312           0           0
          13     4.61976           0           0
          13     4.80833           0           0
          13     4.99689           0           0
          13     5.18545           0           0
          13     5.37401           0           0
          13     5.56257           0           0
          14   0.0942809    0.557513   0.0268249
          14    0.282843    0.397677   0.0191956
          14    0.471405    0.594797   0.0280085
          14    0.659966    0.331035   0.0142127
          14    0.848528    0.438259   0.0121835
          14     1.03709    0.347977  0.00887143
          14     1.22565    0.480033   0.0173101
          14     1.41421    0.300871   0.0229631
          14     1.60278    0.371757   0.0217915
          14     1.79134    0.455481   0.0166902
          14      1.9799    0.281194   0.0150566
          14     2.16846   0.0927376   0.0144326
          14     2.35702    0.212202   0.0102014
          14     2.54558    0.119991  0.00966926
          14     2.73415   0.0561196  0.00508316
          14     2.92271    0.138124  0.00859087
          14     3.11127    0.075551  0.00842478
          14     3.29983  0.00287613  0.00277151
          14     3.48839   0.0491046           0
          14     3.67696           0           0
          14     3.86552           0           0
          14     4.05408           0           0
          14     4.24264           0           0
          14      4.4312           0           0
          14     4.61976           0           0
          14     4.80833           0           0
          14     4.99689           0           0
          14     5.18545           0           0
          14     5.37401           0           0
          14     5.56257           0           0
          15   0.0942809    0.559498   0.0251099
          15    0.282843    0.393754   0.0183125
          15    0.471405    0.604707   0.0278392
          15    0.659966    0.327659   0.0136604
          15    0.848528    0.437817   0.0113793
          15     1.03709    0.351753  0.00904813
          15     1.22565    0.485285   0.0169341
          15     1.41421    0.290994   0.0234605
          15     1.60278    0.370642   0.0203672
          15     1.79134    0.453629   0.0156799
          15      1.9799    0.281435   0.0140548
          15     2.16846   0.0896323   0.0138005
          15     2.35702    0.217992   0.0110427
          15     2.54558    0.115265   0.0101138
          15     2.73415    0.056143  0.00474434
          15     2.92271    0.141454  0.00863937
          15     3.11127   0.0738534  0.00803235
          15     3.29983  0.00268439  0.00259336
          15     3.48839   0.0491046           0
          15     3.67696           0           0
          15     3.86552           0           0
          15     4.05408           0           0
          15     4.24264           0           0
          15      4.4312           0           0
          15     4.61976           0           0
          15     4.80833           0           0
          15     4.99689           0           0
          15     5.18545           0           0
          15     5.37401           0           0
          15     5.56257           0           0
          16   0.0942809    0.560192   0.0235501
          16    0.282843     0.39741   0.0175292
          16    0.471405    0.605123   0.0261024
          16    0.659966    0.327344   0.0128103
          16    0.848528    0.437891   0.0106683
          16     1.03709    0.356101  0.00946979
          16     1.22565    0.482607   0.0160861
          16     1.41421    0.288919   0.0220857
          16     1.60278    0.370003   0.0191043
          16     1.79134    0.451302   0.0148715
          16      1.9799    0.281738   0.0131796
          16     2.16846   0.0904446   0.0129618
          16     2.35702    0.218577    0.010368
          16     2.54558     0.11113   0.0102923
          16     2.73415   0.0587721  0.00512479
          16     2.92271     0.14182  0.00810717
          16     3.11127   0.0723066  0.00767782
          16     3.29983  0.00251661   0.0024367
          16     3.48839   0.0491046           0
          16     3.67696           0           0
          16     3.86552           0           0
          16     4.05408           0           0
          16     4.24264           0           0
          16      4.4312           0           0
          16     4.61976           0           0
          16     4.80833           0           0
          16     4.99689           0           0
          16     5.18545           0           0
          16     5.37401           0           0
          16     5.56257           0           0
          17   0.0942809    0.557251   0.0223477
          17    0.282843    0.400867   0.0168355
          17    0.471405    0.602629   0.0246857
          17    0.659966    0.332496   0.0130518
          17    0.848528    0.437869   0.0100408
          17     1.03709    0.363259   0.0112987
          17     1.22565    0.478221   0.0157262
          17     1.41421    0.283594   0.0214191
          17     1.60278    0.373455   0.0182897
          17     1.79134    0.452571   0.0140507
          17      1.9799    0.278625   0.0127666
          17     2.16846   0.0920568   0.0122992
          17     2.35702    0.217274  0.00983969
