#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1939   -0.176279   -0.172652  0.00157439
        1940   -0.192386   -0.172662  0.00157361
        1941   -0.225046   -0.172689  0.00157303
        1942   -0.167501   -0.172686  0.00157222
        1943   -0.166591   -0.172683  0.00157142
        1944    -0.27264   -0.172735  0.00157145
        1945   -0.187871   -0.172743  0.00157066
        1946   -0.170779   -0.172742  0.00156985
        1947   -0.179184   -0.172745  0.00156905
        1948   -0.311292   -0.172816  0.00156986
        1949  -0.0753433   -0.172766  0.00156985
        1950   -0.254164   -0.172808   0.0015696
        1951   -0.141725   -0.172792  0.00156887
        1952   -0.152394   -0.172781   0.0015681
        1953  -0.0868871   -0.172737  0.00156792
        1954   -0.129072   -0.172715  0.00156727
        1955  -0.0456751    -0.17265  0.00156782
        1956   -0.144433   -0.172636  0.00156708
        1957   -0.253013   -0.172677  0.00156682
        1958   -0.218662     -0.1727   0.0015662
        1959    -0.16419   -0.172696   0.0015654
        1960   -0.238256   -0.172729  0.00156496
        1961   -0.260799   -0.172774  0.00156481
        1962   -0.219197   -0.172798  0.00156419
        1963   -0.288583   -0.172857  0.00156451
        1964   -0.137714   -0.172839  0.00156381
        1965    -0.11957   -0.172812  0.00156325
        1966   -0.164305   -0.172807  0.00156246
        1967   -0.285187   -0.172865  0.00156271
        1968   -0.105229    -0.17283  0.00156229
        1969  -0.0875611   -0.172787   0.0015621
        1970    -0.24274   -0.172822  0.00156171
        1971   -0.131715   -0.172802  0.00156106
        1972   -0.228902    -0.17283  0.00156053
        1973   -0.200302   -0.172844   0.0015598
        1974   -0.224574    -0.17287  0.00155923
        1975   -0.132659    -0.17285  0.00155857
        1976   -0.206255   -0.172867  0.00155787
        1977   -0.154634   -0.172857  0.00155711
        1978  -0.0984679    -0.17282  0.00155678
        1979   -0.221609   -0.172845  0.00155619
        1980  -0.0616406   -0.172788  0.00155642
        1981   -0.165653   -0.172785  0.00155563
        1982   -0.118352   -0.172757  0.00155509
        1983   -0.117178   -0.172729  0.00155456
        1984  -0.0410746   -0.172663  0.00155519
        1985   -0.267984   -0.172711  0.00155515
        1986   -0.180452   -0.172715  0.00155437
        1987   -0.206402   -0.172732  0.00155368
        1988   -0.159077   -0.172725  0.00155292
        1989  -0.0836901    -0.17268  0.00155278
        1990   -0.152149    -0.17267  0.00155203
        1991   -0.203327   -0.172685  0.00155133
        1992    -0.23682   -0.172717  0.00155089
        1993   -0.232475   -0.172747   0.0015504
        1994   -0.206044   -0.172764  0.00154971
        1995   -0.200599   -0.172778    0.001549
        1996   -0.204069   -0.172794   0.0015483
        1997   -0.182755   -0.172799  0.00154753
        1998   -0.184149   -0.172804  0.00154677
        1999  -0.0802418   -0.172758  0.00154669
        2000   -0.202805   -0.172773  0.00154599
